pitch,velocity,duration,pos,boundary,bar,instrument,song_id,velocity_bucket,duration_bucket
46,104,0.9375,0,1,0,,,6,15
58,104,0.4375,1,1,0,,,6,7
48,104,0.875,2,1,0,,,6,14
36,104,0.1875,3,1,0,,,6,3
48,104,0.125,4,1,0,,,6,2
48,104,0.3125,5,0,0,,,6,5
50,104,0.9375,6,0,0,,,6,15
46,104,0.25,7,1,0,,,6,4
44,104,0.9375,0,1,1,,,6,15
58,104,0.9375,1,1,1,,,6,15
51,104,0.9375,2,1,1,,,6,15
39,104,0.375,3,1,1,,,6,6
39,104,0.1875,4,0,1,,,6,3
39,104,0.0,5,0,1,,,6,0
64,104,0.25,0,1,10000,,,6,4
64,104,0.3125,1,0,10000,,,6,5
64,104,0.25,2,0,10000,,,6,4
52,104,0.125,3,1,10000,,,6,2
52,104,0.8125,4,0,10000,,,6,13
50,104,0.3125,5,1,10000,,,6,5
60,104,0.5,6,1,10000,,,6,8
57,104,0.9375,7,0,10000,,,6,15
60,104,0.1875,8,1,10000,,,6,3
62,104,0.4375,9,0,10000,,,6,7
62,104,0.5,0,1,10001,,,6,8
62,104,0.375,1,0,10001,,,6,6
50,104,0.4375,2,1,10001,,,6,7
62,104,0.8125,3,1,10001,,,6,13
62,104,0.1875,4,1,10001,,,6,3
50,104,0.4375,5,1,10001,,,6,7
58,104,0.625,0,1,20000,,,6,10
56,104,0.75,1,0,20000,,,6,12
58,104,0.3125,2,1,20000,,,6,5
58,104,0.4375,3,0,20000,,,6,7
58,104,0.4375,4,0,20000,,,6,7
51,104,0.25,5,1,20000,,,6,4
56,104,0.5,6,0,20000,,,6,8
56,104,0.25,7,0,20000,,,6,4
56,104,0.3125,8,0,20000,,,6,5
56,104,0.1875,9,0,20000,,,6,3
58,104,0.4375,0,1,20001,,,6,7
56,104,0.125,1,0,20001,,,6,2
55,104,0.3125,2,0,20001,,,6,5
58,104,0.1875,3,0,20001,,,6,3
58,104,0.5,4,0,20001,,,6,8
63,104,0.75,5,0,20001,,,6,12
58,104,0.625,6,1,20001,,,6,10
58,104,0.9375,7,0,20001,,,6,15
63,104,0.8125,8,1,20001,,,6,13
62,104,0.9375,0,1,20002,,,6,15
62,104,0.625,1,1,20002,,,6,10
62,104,0.1875,2,0,20002,,,6,3
59,104,0.1875,0,1,30000,,,6,3
54,104,0.25,1,0,30000,,,6,4
52,104,0.1875,2,0,30000,,,6,3
47,104,0.9375,3,0,30000,,,6,15
54,104,0.4375,4,1,30000,,,6,7
54,104,0.3125,5,0,30000,,,6,5
59,104,0.125,6,0,30000,,,6,2
59,104,0.625,7,0,30000,,,6,10
52,104,0.75,8,1,30000,,,6,12
47,104,0.4375,9,1,30000,,,6,7
35,104,0.25,0,1,30001,,,6,4
54,104,0.1875,1,1,30001,,,6,3
47,104,0.6875,2,1,30001,,,6,11
54,104,0.8125,3,1,30001,,,6,13
55,104,0.125,0,1,40000,,,6,2
60,104,0.3125,1,0,40000,,,6,5
60,104,0.1875,2,0,40000,,,6,3
60,104,0.9375,3,0,40000,,,6,15
53,104,0.3125,4,1,40000,,,6,5
60,104,0.8125,5,1,40000,,,6,13
41,104,0.3125,6,1,40000,,,6,5
60,104,0.9375,7,1,40000,,,6,15
60,104,0.625,8,1,40000,,,6,10
50,104,0.3125,0,1,40001,,,6,5
60,104,0.5,1,1,40001,,,6,8
62,104,0.5,2,0,40001,,,6,8
50,104,0.5,3,1,40001,,,6,8
60,104,0.9375,4,1,40001,,,6,15
54,104,0.3125,0,1,50000,,,6,5
47,104,0.125,1,1,50000,,,6,2
35,104,0.5,2,1,50000,,,6,8
35,104,0.3125,3,0,50000,,,6,5
47,104,0.1875,4,1,50000,,,6,3
52,104,0.3125,5,0,50000,,,6,5
52,104,0.5625,6,0,50000,,,6,9
33,104,0.3125,7,1,50000,,,6,5
52,104,0.375,8,1,50000,,,6,6
33,104,0.25,9,1,50000,,,6,4
52,104,0.1875,10,1,50000,,,6,3
52,104,0.3125,11,0,50000,,,6,5
61,104,0.1875,12,1,50000,,,6,3
49,104,0.5625,13,1,50000,,,6,9
52,104,0.25,0,1,50001,,,6,4
61,104,0.5625,1,1,50001,,,6,9
64,104,0.1875,2,0,50001,,,6,3
64,104,0.1875,3,0,50001,,,6,3
64,104,0.125,4,0,50001,,,6,2
64,104,0.5,5,0,50001,,,6,8
52,104,0.25,6,1,50001,,,6,4
52,104,0.1875,7,0,50001,,,6,3
53,104,0.1875,8,0,50001,,,6,3
35,104,0.1875,9,1,50001,,,6,3
35,104,0.25,10,0,50001,,,6,4
47,104,0.1875,11,1,50001,,,6,3
47,104,0.1875,12,0,50001,,,6,3
58,104,0.9375,0,1,60000,,,6,15
34,104,0.5,1,1,60000,,,6,8
34,104,0.75,2,0,60000,,,6,12
34,104,0.9375,3,1,60000,,,6,15
34,104,0.3125,4,1,60000,,,6,5
34,104,0.9375,5,0,60000,,,6,15
58,104,0.9375,0,1,60001,,,6,15
58,104,0.5625,1,1,60001,,,6,9
58,104,0.1875,2,0,60001,,,6,3
58,104,0.875,3,0,60001,,,6,14
58,104,0.75,4,1,60001,,,6,12
58,104,0.0625,5,1,60001,,,6,1
57,104,0.125,0,1,70000,,,6,2
62,104,0.8125,1,0,70000,,,6,13
62,104,0.5,2,1,70000,,,6,8
62,104,0.25,3,0,70000,,,6,4
62,104,0.1875,4,0,70000,,,6,3
62,104,0.375,5,0,70000,,,6,6
54,104,0.5625,6,1,70000,,,6,9
54,104,0.125,7,0,70000,,,6,2
66,104,0.3125,8,1,70000,,,6,5
69,104,0.4375,9,0,70000,,,6,7
45,104,0.8125,10,1,70000,,,6,13
57,104,0.25,0,1,70001,,,6,4
43,104,0.25,1,1,70001,,,6,4
62,104,0.25,2,1,70001,,,6,4
57,104,0.375,3,0,70001,,,6,6
57,104,0.5,4,0,70001,,,6,8
34,104,0.3125,0,1,80000,,,6,5
53,104,0.625,1,1,80000,,,6,10
38,104,0.8125,2,1,80000,,,6,13
65,104,0.1875,3,1,80000,,,6,3
50,104,0.1875,4,1,80000,,,6,3
38,104,0.625,5,1,80000,,,6,10
50,104,0.25,6,1,80000,,,6,4
50,104,0.375,7,0,80000,,,6,6
38,104,0.3125,8,1,80000,,,6,5
50,104,0.1875,9,1,80000,,,6,3
50,104,0.4375,10,0,80000,,,6,7
50,104,0.3125,0,1,80001,,,6,5
65,104,0.375,1,1,80001,,,6,6
50,104,0.25,2,1,80001,,,6,4
50,104,0.9375,3,0,80001,,,6,15
50,104,0.6875,4,1,80001,,,6,11
39,104,0.125,0,1,90000,,,6,2
68,104,0.375,1,1,90000,,,6,6
39,104,0.3125,2,1,90000,,,6,5
58,104,0.1875,3,1,90000,,,6,3
39,104,0.5625,4,1,90000,,,6,9
51,104,0.25,5,1,90000,,,6,4
39,104,0.875,6,1,90000,,,6,14
39,104,0.75,7,1,90000,,,6,12
51,104,0.625,8,1,90000,,,6,10
58,104,0.625,0,1,90001,,,6,10
39,104,0.3125,1,1,90001,,,6,5
58,104,0.5,2,1,90001,,,6,8
39,104,0.5625,3,1,90001,,,6,9
58,104,0.375,4,1,90001,,,6,6
39,104,0.1875,5,1,90001,,,6,3
58,104,0.9375,6,1,90001,,,6,15
58,104,0.9375,7,1,90001,,,6,15
58,104,0.9375,0,1,90002,,,6,15
34,104,0.1875,0,1,100000,,,6,3
34,104,0.4375,1,0,100000,,,6,7
58,104,0.9375,2,1,100000,,,6,15
39,104,0.625,3,1,100000,,,6,10
51,104,0.25,4,1,100000,,,6,4
58,104,0.875,5,1,100000,,,6,14
58,104,0.875,6,1,100000,,,6,14
58,104,0.9375,0,1,100001,,,6,15
59,104,0.4375,0,1,110000,,,6,7
64,104,0.25,1,0,110000,,,6,4
64,104,0.4375,2,0,110000,,,6,7
59,104,0.1875,3,0,110000,,,6,3
59,104,0.4375,4,0,110000,,,6,7
59,104,0.375,5,0,110000,,,6,6
59,104,0.1875,6,0,110000,,,6,3
59,104,0.1875,7,0,110000,,,6,3
59,104,0.9375,8,0,110000,,,6,15
59,104,0.4375,9,1,110000,,,6,7
59,104,0.3125,10,0,110000,,,6,5
35,104,0.6875,0,1,110001,,,6,11
47,104,0.3125,1,1,110001,,,6,5
35,104,0.6875,2,1,110001,,,6,11
47,104,0.3125,3,1,110001,,,6,5
35,104,0.25,4,1,110001,,,6,4
35,104,0.125,5,0,110001,,,6,2
57,104,0.6875,0,1,120000,,,6,11
38,104,0.3125,1,1,120000,,,6,5
50,104,0.375,2,1,120000,,,6,6
57,104,0.4375,3,1,120000,,,6,7
38,104,0.3125,4,1,120000,,,6,5
50,104,0.375,5,1,120000,,,6,6
52,104,0.9375,6,0,120000,,,6,15
40,104,0.5,7,1,120000,,,6,8
52,104,0.1875,8,1,120000,,,6,3
66,104,0.3125,0,1,120001,,,6,5
40,104,0.5,1,1,120001,,,6,8
40,104,0.1875,2,0,120001,,,6,3
52,104,0.1875,3,1,120001,,,6,3
66,104,0.25,4,1,120001,,,6,4
40,104,0.5,5,1,120001,,,6,8
50,104,0.9375,6,1,120001,,,6,15
38,104,0.875,7,1,120001,,,6,14
50,104,0.1875,8,1,120001,,,6,3
50,104,0.3125,0,1,120002,,,6,5
38,104,0.25,1,1,120002,,,6,4
53,104,0.3125,0,1,130000,,,6,5
53,104,0.1875,1,0,130000,,,6,3
53,104,0.1875,2,0,130000,,,6,3
46,104,0.3125,3,1,130000,,,6,5
55,104,0.125,4,1,130000,,,6,2
55,104,0.5625,5,0,130000,,,6,9
48,104,0.8125,6,1,130000,,,6,13
48,104,0.25,7,1,130000,,,6,4
48,104,0.75,8,0,130000,,,6,12
48,104,0.1875,9,1,130000,,,6,3
48,104,0.3125,10,0,130000,,,6,5
48,104,0.3125,0,1,130001,,,6,5
63,104,0.3125,1,1,130001,,,6,5
48,104,0.375,2,1,130001,,,6,6
39,104,0.9375,0,1,140000,,,6,15
58,104,0.3125,1,1,140000,,,6,5
58,104,0.9375,2,0,140000,,,6,15
58,104,0.8125,3,1,140000,,,6,13
39,104,0.6875,4,1,140000,,,6,11
58,104,0.4375,5,1,140000,,,6,7
58,104,0.9375,0,1,140001,,,6,15
58,104,0.5625,1,1,140001,,,6,9
58,104,0.5625,2,0,140001,,,6,9
34,104,0.1875,3,1,140001,,,6,3
58,104,0.9375,4,1,140001,,,6,15
58,104,0.6875,5,1,140001,,,6,11
58,104,0.9375,0,1,140002,,,6,15
68,104,0.5,0,1,150000,,,6,8
68,104,0.25,1,0,150000,,,6,4
49,104,0.25,2,1,150000,,,6,4
61,104,0.25,3,1,150000,,,6,4
59,104,0.3125,4,0,150000,,,6,5
49,104,0.5,5,1,150000,,,6,8
49,104,0.4375,6,0,150000,,,6,7
49,104,0.1875,7,0,150000,,,6,3
61,104,0.1875,8,1,150000,,,6,3
57,104,0.375,9,0,150000,,,6,6
59,104,0.3125,10,0,150000,,,6,5
45,104,0.375,11,1,150000,,,6,6
57,104,0.3125,12,1,150000,,,6,5
54,104,0.375,0,1,150001,,,6,6
57,104,0.375,1,0,150001,,,6,6
52,104,0.6875,0,1,160000,,,6,11
33,104,0.1875,1,1,160000,,,6,3
52,104,0.1875,2,1,160000,,,6,3
43,104,0.125,3,1,160000,,,6,2
50,104,0.375,4,1,160000,,,6,6
66,104,0.25,5,1,160000,,,6,4
52,104,0.125,6,1,160000,,,6,2
40,104,0.5,7,1,160000,,,6,8
68,104,0.375,8,1,160000,,,6,6
54,104,0.375,9,1,160000,,,6,6
53,104,0.25,0,1,170000,,,6,4
53,104,0.3125,1,0,170000,,,6,5
53,104,0.25,2,0,170000,,,6,4
63,104,0.1875,3,1,170000,,,6,3
53,104,0.4375,4,1,170000,,,6,7
53,104,0.3125,5,0,170000,,,6,5
56,104,0.25,6,0,170000,,,6,4
53,104,0.1875,7,0,170000,,,6,3
53,104,0.5625,8,0,170000,,,6,9
58,104,0.1875,9,0,170000,,,6,3
53,104,0.3125,10,0,170000,,,6,5
53,104,0.25,11,0,170000,,,6,4
65,104,0.3125,12,1,170000,,,6,5
53,104,0.3125,13,1,170000,,,6,5
53,104,0.1875,0,1,170001,,,6,3
53,104,0.25,1,0,170001,,,6,4
53,104,0.1875,2,0,170001,,,6,3
51,104,0.5625,0,1,180000,,,6,9
39,104,0.25,1,1,180000,,,6,4
51,104,0.25,2,1,180000,,,6,4
29,104,0.5625,3,1,180000,,,6,9
29,104,0.1875,4,0,180000,,,6,3
53,104,0.375,5,1,180000,,,6,6
53,104,0.3125,6,0,180000,,,6,5
53,104,0.1875,7,0,180000,,,6,3
34,104,0.9375,8,1,180000,,,6,15
34,104,0.375,9,1,180000,,,6,6
34,104,0.3125,0,1,180001,,,6,5
31,104,0.25,1,0,180001,,,6,4
31,104,0.75,2,0,180001,,,6,12
31,104,0.4375,3,1,180001,,,6,7
31,104,0.375,4,0,180001,,,6,6
51,104,0.25,5,1,180001,,,6,4
58,104,0.75,0,1,190000,,,6,12
53,104,0.25,1,1,190000,,,6,4
53,104,0.4375,2,0,190000,,,6,7
58,104,0.625,3,0,190000,,,6,10
62,104,0.875,4,0,190000,,,6,14
58,104,0.1875,5,1,190000,,,6,3
62,104,0.375,6,0,190000,,,6,6
63,104,0.125,7,0,190000,,,6,2
58,104,0.1875,8,0,190000,,,6,3
63,104,0.9375,9,0,190000,,,6,15
63,104,0.1875,0,1,190001,,,6,3
55,104,0.625,1,1,190001,,,6,10
58,104,0.6875,2,0,190001,,,6,11
63,104,0.875,3,0,190001,,,6,14
58,104,0.625,4,1,190001,,,6,10
55,104,0.625,5,0,190001,,,6,10
63,104,0.75,0,1,190002,,,6,12
58,104,0.75,1,1,190002,,,6,12
56,104,0.375,2,1,190002,,,6,6
56,104,0.9375,3,0,190002,,,6,15
63,104,0.125,4,1,190002,,,6,2
58,104,0.9375,0,1,200000,,,6,15
51,104,0.3125,1,1,200000,,,6,5
39,104,0.1875,2,1,200000,,,6,3
34,104,0.9375,3,0,200000,,,6,15
34,104,0.8125,4,1,200000,,,6,13
58,104,0.375,5,1,200000,,,6,6
34,104,0.3125,6,1,200000,,,6,5
58,104,0.1875,7,1,200000,,,6,3
34,104,0.5625,0,1,200001,,,6,9
34,104,0.5,1,0,200001,,,6,8
34,104,0.25,2,0,200001,,,6,4
58,104,0.5,3,1,200001,,,6,8
58,104,0.9375,4,0,200001,,,6,15
70,104,0.5625,5,1,200001,,,6,9
58,104,0.8125,6,1,200001,,,6,13
60,104,0.4375,0,1,200002,,,6,7
70,104,0.4375,1,1,200002,,,6,7
58,104,0.4375,2,1,200002,,,6,7
33,104,0.8125,0,1,210000,,,6,13
33,104,0.9375,1,1,210000,,,6,15
33,104,0.9375,2,1,210000,,,6,15
33,104,0.9375,3,1,210000,,,6,15
33,104,0.9375,4,1,210000,,,6,15
62,104,0.3125,0,1,210001,,,6,5
47,104,0.125,1,1,210001,,,6,2
47,104,0.25,2,0,210001,,,6,4
62,104,0.6875,3,1,210001,,,6,11
47,104,0.9375,4,1,210001,,,6,15
56,104,0.25,0,1,220000,,,6,4
51,104,0.3125,1,0,220000,,,6,5
51,104,0.25,2,0,220000,,,6,4
32,104,0.5,3,1,220000,,,6,8
51,104,0.75,4,1,220000,,,6,12
58,104,0.375,5,1,220000,,,6,6
63,104,0.25,6,0,220000,,,6,4
51,104,0.25,7,1,220000,,,6,4
51,104,0.1875,8,0,220000,,,6,3
51,104,0.1875,9,0,220000,,,6,3
51,104,0.25,10,0,220000,,,6,4
51,104,0.4375,11,0,220000,,,6,7
51,104,0.625,0,1,220001,,,6,10
48,104,0.1875,1,0,220001,,,6,3
29,104,0.375,2,1,220001,,,6,6
53,104,0.1875,3,1,220001,,,6,3
53,104,0.1875,4,0,220001,,,6,3
41,104,0.1875,5,1,220001,,,6,3
58,104,0.25,0,1,230000,,,6,4
46,104,0.375,1,1,230000,,,6,6
53,104,0.625,2,1,230000,,,6,10
53,104,0.25,3,0,230000,,,6,4
55,104,0.3125,4,0,230000,,,6,5
48,104,0.25,5,1,230000,,,6,4
60,104,0.125,6,1,230000,,,6,2
60,104,0.3125,7,0,230000,,,6,5
60,104,0.25,8,0,230000,,,6,4
60,104,0.3125,9,0,230000,,,6,5
48,104,0.5,10,1,230000,,,6,8
60,104,0.1875,11,1,230000,,,6,3
60,104,0.1875,12,0,230000,,,6,3
60,104,0.1875,13,0,230000,,,6,3
48,104,0.3125,0,1,230001,,,6,5
41,104,0.3125,1,1,230001,,,6,5
57,104,0.9375,0,1,240000,,,6,15
29,104,0.25,1,1,240000,,,6,4
60,104,0.9375,2,1,240000,,,6,15
57,104,0.5,3,1,240000,,,6,8
31,104,0.1875,4,1,240000,,,6,3
31,104,0.1875,5,0,240000,,,6,3
31,104,0.625,6,0,240000,,,6,10
60,104,0.9375,7,1,240000,,,6,15
60,104,0.625,0,1,240001,,,6,10
55,104,0.4375,1,0,240001,,,6,7
57,104,0.375,2,0,240001,,,6,6
60,104,0.9375,3,0,240001,,,6,15
60,104,0.25,4,1,240001,,,6,4
55,104,0.5625,5,0,240001,,,6,9
55,104,0.625,6,0,240001,,,6,10
55,104,0.125,0,1,240002,,,6,2
60,104,0.9375,1,0,240002,,,6,15
55,104,0.9375,2,1,240002,,,6,15
62,104,0.25,0,1,250000,,,6,4
60,104,0.5625,1,0,250000,,,6,9
65,104,0.25,2,0,250000,,,6,4
62,104,0.1875,3,0,250000,,,6,3
60,104,0.125,4,0,250000,,,6,2
65,104,0.9375,5,0,250000,,,6,15
55,104,0.75,6,1,250000,,,6,12
50,104,0.375,7,1,250000,,,6,6
55,104,0.4375,8,0,250000,,,6,7
50,104,0.1875,9,0,250000,,,6,3
55,104,0.3125,0,1,250001,,,6,5
55,104,0.375,1,0,250001,,,6,6
55,104,0.5625,2,0,250001,,,6,9
55,104,0.9375,3,0,250001,,,6,15
62,104,0.3125,4,1,250001,,,6,5
57,104,0.9375,5,0,250001,,,6,15
45,104,0.9375,6,1,250001,,,6,15
55,104,0.25,0,1,250002,,,6,4
43,104,0.9375,1,1,250002,,,6,15
62,104,0.875,2,1,250002,,,6,14
53,104,0.5,0,1,260000,,,6,8
60,104,0.4375,1,1,260000,,,6,7
53,104,0.375,2,1,260000,,,6,6
60,104,0.1875,3,1,260000,,,6,3
53,104,0.625,4,1,260000,,,6,10
53,104,0.25,5,0,260000,,,6,4
46,104,0.8125,6,1,260000,,,6,13
58,104,0.75,7,1,260000,,,6,12
58,104,0.25,8,1,260000,,,6,4
58,104,0.3125,0,1,260001,,,6,5
46,104,0.25,1,1,260001,,,6,4
53,104,0.1875,2,1,260001,,,6,3
58,104,0.75,3,0,260001,,,6,12
53,104,0.375,4,1,260001,,,6,6
58,104,0.3125,5,0,260001,,,6,5
46,104,0.1875,6,1,260001,,,6,3
65,104,0.25,7,1,260001,,,6,4
53,104,0.5,8,1,260001,,,6,8
58,104,0.4375,9,0,260001,,,6,7
65,104,0.25,10,1,260001,,,6,4
51,104,0.9375,0,1,260002,,,6,15
65,104,0.0,1,1,260002,,,6,0
53,104,0.4375,0,1,270000,,,6,7
51,104,0.3125,1,0,270000,,,6,5
55,104,0.25,2,0,270000,,,6,4
51,104,0.3125,3,0,270000,,,6,5
51,104,0.1875,4,0,270000,,,6,3
51,104,0.375,5,0,270000,,,6,6
55,104,0.6875,6,0,270000,,,6,11
51,104,0.375,7,0,270000,,,6,6
51,104,0.625,8,0,270000,,,6,10
56,104,0.625,9,0,270000,,,6,10
53,104,0.75,0,1,270001,,,6,12
53,104,0.3125,1,1,270001,,,6,5
58,104,0.375,2,0,270001,,,6,6
58,104,0.375,3,0,270001,,,6,6
62,104,0.3125,0,1,280000,,,6,5
67,104,0.1875,1,0,280000,,,6,3
55,104,0.4375,2,1,280000,,,6,7
79,104,0.1875,3,1,280000,,,6,3
31,104,0.125,4,1,280000,,,6,2
55,104,0.9375,5,1,280000,,,6,15
50,104,0.3125,6,1,280000,,,6,5
50,104,0.5,7,0,280000,,,6,8
50,104,0.25,8,0,280000,,,6,4
62,104,0.9375,9,1,280000,,,6,15
57,104,0.4375,0,1,280001,,,6,7
62,104,0.1875,1,0,280001,,,6,3
50,104,0.9375,2,1,280001,,,6,15
62,104,0.1875,3,1,280001,,,6,3
58,104,0.3125,0,1,290000,,,6,5
58,104,0.1875,1,0,290000,,,6,3
51,104,0.3125,2,1,290000,,,6,5
51,104,0.5,3,0,290000,,,6,8
51,104,0.375,4,0,290000,,,6,6
51,104,0.375,5,0,290000,,,6,6
63,104,0.5,6,1,290000,,,6,8
65,104,0.9375,7,0,290000,,,6,15
55,104,0.1875,8,1,290000,,,6,3
56,104,0.75,9,0,290000,,,6,12
56,104,0.5625,0,1,290001,,,6,9
56,104,0.3125,1,0,290001,,,6,5
65,104,0.25,2,1,290001,,,6,4
58,104,0.9375,3,1,290001,,,6,15
58,104,0.5625,4,1,290001,,,6,9
58,104,0.9375,5,0,290001,,,6,15
65,104,0.1875,0,1,290002,,,6,3
53,104,0.25,0,1,300000,,,6,4
53,104,0.125,1,0,300000,,,6,2
34,104,0.5,2,1,300000,,,6,8
63,104,0.8125,3,1,300000,,,6,13
63,104,0.125,4,1,300000,,,6,2
53,104,0.125,5,1,300000,,,6,2
34,104,0.25,6,1,300000,,,6,4
48,104,0.6875,7,1,300000,,,6,11
63,104,0.4375,8,1,300000,,,6,7
64,104,0.3125,0,1,310000,,,6,5
57,104,0.5,1,1,310000,,,6,8
64,104,0.1875,2,1,310000,,,6,3
57,104,0.1875,3,1,310000,,,6,3
50,104,0.3125,4,1,310000,,,6,5
57,104,0.3125,5,1,310000,,,6,5
50,104,0.25,6,1,310000,,,6,4
50,104,0.625,7,0,310000,,,6,10
57,104,0.5,8,1,310000,,,6,8
57,104,0.1875,9,0,310000,,,6,3
40,104,0.9375,10,1,310000,,,6,15
40,104,0.25,0,1,310001,,,6,4
59,104,0.5625,1,1,310001,,,6,9
59,104,0.375,2,0,310001,,,6,6
61,104,0.375,3,0,310001,,,6,6
59,104,0.75,4,0,310001,,,6,12
64,104,0.25,5,1,310001,,,6,4
57,104,0.4375,6,1,310001,,,6,7
61,104,0.1875,7,0,310001,,,6,3
57,104,0.375,8,0,310001,,,6,6
39,104,0.625,0,1,320000,,,6,10
53,104,0.125,1,1,320000,,,6,2
53,104,0.25,2,0,320000,,,6,4
60,104,0.6875,3,1,320000,,,6,11
60,104,0.375,4,0,320000,,,6,6
53,104,0.875,5,1,320000,,,6,14
56,104,0.25,6,1,320000,,,6,4
60,104,0.375,7,0,320000,,,6,6
58,104,0.1875,8,0,320000,,,6,3
58,104,0.25,9,0,320000,,,6,4
46,104,0.3125,0,1,320001,,,6,5
46,104,0.625,1,0,320001,,,6,10
46,104,0.25,2,0,320001,,,6,4
46,104,0.625,3,0,320001,,,6,10
34,104,0.375,4,1,320001,,,6,6
46,104,0.625,5,1,320001,,,6,10
46,104,0.1875,6,0,320001,,,6,3
64,104,0.25,0,1,330000,,,6,4
64,104,0.625,1,0,330000,,,6,10
64,104,0.4375,2,0,330000,,,6,7
64,104,0.625,3,0,330000,,,6,10
64,104,0.3125,4,0,330000,,,6,5
64,104,0.5,5,0,330000,,,6,8
64,104,0.125,6,0,330000,,,6,2
64,104,0.125,7,0,330000,,,6,2
59,104,0.3125,8,0,330000,,,6,5
54,104,0.1875,9,0,330000,,,6,3
59,104,0.625,10,0,330000,,,6,10
59,104,0.4375,0,1,330001,,,6,7
47,104,0.5625,1,1,330001,,,6,9
47,104,0.125,2,0,330001,,,6,2
35,104,0.125,3,1,330001,,,6,2
47,104,0.1875,4,1,330001,,,6,3
35,104,0.4375,5,1,330001,,,6,7
63,104,0.1875,0,1,340000,,,6,3
55,104,0.4375,1,1,340000,,,6,7
60,104,0.1875,2,0,340000,,,6,3
60,104,0.3125,3,0,340000,,,6,5
56,104,0.3125,4,0,340000,,,6,5
51,104,0.3125,5,0,340000,,,6,5
53,104,0.375,6,0,340000,,,6,6
53,104,0.4375,7,0,340000,,,6,7
58,104,0.3125,8,0,340000,,,6,5
53,104,0.25,9,0,340000,,,6,4
53,104,0.1875,10,0,340000,,,6,3
53,104,0.25,11,0,340000,,,6,4
53,104,0.1875,12,0,340000,,,6,3
53,104,0.6875,13,0,340000,,,6,11
53,104,0.3125,0,1,340001,,,6,5
53,104,0.25,1,0,340001,,,6,4
60,104,0.5,2,1,340001,,,6,8
64,104,0.9375,0,1,350000,,,6,15
45,104,0.25,1,1,350000,,,6,4
61,104,0.25,2,1,350000,,,6,4
69,104,0.375,3,1,350000,,,6,6
62,104,0.6875,4,1,350000,,,6,11
62,104,0.1875,5,0,350000,,,6,3
62,104,0.875,6,0,350000,,,6,14
38,104,0.1875,7,1,350000,,,6,3
38,104,0.3125,8,0,350000,,,6,5
38,104,0.25,0,1,350001,,,6,4
40,104,0.1875,1,0,350001,,,6,3
40,104,0.1875,2,0,350001,,,6,3
59,104,0.4375,3,1,350001,,,6,7
68,104,0.9375,4,1,350001,,,6,15
52,104,0.1875,5,1,350001,,,6,3
68,104,0.25,6,1,350001,,,6,4
57,104,0.5,7,1,350001,,,6,8
61,104,0.3125,8,0,350001,,,6,5
61,104,0.375,9,0,350001,,,6,6
64,104,0.4375,10,0,350001,,,6,7
57,104,0.5625,0,1,350002,,,6,9
61,104,0.4375,1,0,350002,,,6,7
57,104,0.375,2,0,350002,,,6,6
61,104,0.375,3,0,350002,,,6,6
53,104,0.125,0,1,360000,,,6,2
41,104,0.1875,1,1,360000,,,6,3
29,104,0.375,2,1,360000,,,6,6
29,104,0.6875,3,0,360000,,,6,11
50,104,0.9375,4,1,360000,,,6,15
50,104,0.625,5,1,360000,,,6,10
50,104,0.9375,6,0,360000,,,6,15
50,104,0.625,7,1,360000,,,6,10
52,104,0.3125,0,1,370000,,,6,5
47,104,0.1875,1,0,370000,,,6,3
47,104,0.3125,2,0,370000,,,6,5
47,104,0.1875,3,0,370000,,,6,3
59,104,0.1875,4,1,370000,,,6,3
52,104,0.3125,5,1,370000,,,6,5
47,104,0.1875,6,0,370000,,,6,3
52,104,0.875,7,0,370000,,,6,14
33,104,0.125,8,1,370000,,,6,2
52,104,0.25,9,1,370000,,,6,4
52,104,0.375,10,0,370000,,,6,6
59,104,0.375,11,1,370000,,,6,6
52,104,0.1875,12,1,370000,,,6,3
49,104,0.1875,13,0,370000,,,6,3
50,104,0.375,0,1,380000,,,6,6
38,104,0.375,1,1,380000,,,6,6
38,104,0.875,2,0,380000,,,6,14
57,104,0.375,3,1,380000,,,6,6
69,104,0.1875,4,1,380000,,,6,3
57,104,0.5,5,1,380000,,,6,8
59,104,0.1875,6,0,380000,,,6,3
40,104,0.25,7,1,380000,,,6,4
52,104,0.125,8,1,380000,,,6,2
57,104,0.1875,9,0,380000,,,6,3
57,104,0.25,10,0,380000,,,6,4
57,104,0.1875,11,0,380000,,,6,3
57,104,0.3125,12,0,380000,,,6,5
57,104,0.625,0,1,380001,,,6,10
57,104,0.4375,1,0,380001,,,6,7
57,104,0.25,2,0,380001,,,6,4
64,104,0.8125,3,1,380001,,,6,13
33,104,0.25,4,1,380001,,,6,4
33,104,0.25,5,0,380001,,,6,4
52,104,0.3125,6,1,380001,,,6,5
52,104,0.1875,7,0,380001,,,6,3
33,104,0.1875,8,1,380001,,,6,3
52,104,0.25,9,1,380001,,,6,4
62,104,0.8125,10,1,380001,,,6,13
62,104,0.875,0,1,380002,,,6,14
64,104,0.0625,1,1,380002,,,6,1
28,104,0.9375,0,1,390000,,,6,15
28,104,0.9375,1,1,390000,,,6,15
28,104,0.25,2,1,390000,,,6,4
28,104,0.25,3,0,390000,,,6,4
28,104,0.1875,4,0,390000,,,6,3
28,104,0.5,5,0,390000,,,6,8
40,104,0.9375,6,1,390000,,,6,15
33,104,0.9375,0,1,390001,,,6,15
