arch,d_model,seed,pos_weight,w_boundary,duv_mode,dropout,reweight,f1,best_th,ckpt,cmd
lstm,256,2024,1.6,1.0,both,0.3,,0.5833583658756384,0.52,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.0 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.6,1.2,both,0.3,,0.5850422195416164,0.51,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1.2_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1.2_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.2 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.6,1.4,both,0.3,,0.5851393188854489,0.51,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1.4_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1.4_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.4 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.6,1.6,both,0.3,,0.584970377299657,0.5,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1.6_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.6_wb1.6_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.6 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.8,1.0,both,0.3,,0.5793304221251819,0.55,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.0 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.8,1.2,both,0.3,,0.5845485572448029,0.55,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1.2_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1.2_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.2 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.8,1.4,both,0.3,,0.5795419847328245,0.54,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1.4_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1.4_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.4 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,256,2024,1.8,1.6,both,0.3,,0.5847457627118644,0.55,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1.6_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 2024 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm256_seed2024_pw1.8_wb1.6_both.ckpt --batch-size 8 --grad-accum 2 --d_model 256 --max-len 256 --instrument guitar --w-boundary 1.6 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.4,1.0,both,0.3,,0.5814406229720961,0.54,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.0 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.4 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.4,1.2,both,0.3,,0.5784695201037614,0.53,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1.2_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1.2_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.2 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.4 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.4,1.4,both,0.3,,0.5778894472361809,0.51,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1.4_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1.4_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.4 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.4 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.4,1.6,both,0.3,,0.5777374470659408,0.54,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1.6_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.4_wb1.6_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.6 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.4 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.6,1.0,both,0.3,,0.5766509433962265,0.53,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.0 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.6,1.2,both,0.3,,0.5762507534659433,0.51,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1.2_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1.2_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.2 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.6,1.4,both,0.3,,0.5788449059052563,0.55,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1.4_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1.4_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.4 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.6,1.6,both,0.3,,0.5768421052631579,0.54,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1.6_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.6_wb1.6_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.6 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.6 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.8,1.0,both,0.3,,0.5776435045317221,0.54,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.0 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.8,1.2,both,0.3,,0.5743089430894309,0.67,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1.2_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1.2_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.2 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.8,1.4,both,0.3,,0.5738993710691824,0.42,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1.4_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1.4_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.4 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,42,1.8,1.6,both,0.3,,0.5780830098536877,0.55,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1.6_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 42 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed42_pw1.8_wb1.6_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.6 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.8 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
lstm,384,1337,1.4,1.0,both,0.3,,0.5767386091127098,0.5,checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed1337_pw1.4_wb1_both.ckpt,/Users/kinoshitayoshihiro/music_21/composer2-3/.venv/bin/python -m scripts.train_phrase data/phrase_csv/gtr_lead_train.csv data/phrase_csv/gtr_lead_valid.csv --epochs 16 --arch lstm --seed 1337 --duv-mode both --vel-bins 8 --dur-bins 16 --out checkpoints/guitar_lead/sweeps/gtr_lead_v2/lstm_dm384_seed1337_pw1.4_wb1_both.ckpt --batch-size 8 --grad-accum 2 --d_model 384 --max-len 256 --instrument guitar --w-boundary 1.0 --w-dur-reg 0.05 --w-vel-reg 0.05 --w-vel-cls 0.05 --w-dur-cls 0.05 --pos-weight 1.4 --dropout 0.3 --weight-decay 0.0005 --scheduler plateau --lr 0.0003 --lr-patience 1 --f1-scan-range 0.3 0.95 0.01 --early-stopping 5 --save-best --device mps --use-duv-embed --progress
